Tankerbaseposition Lat 76 Lon 43
Request 0, flight 0 at 122.719 [h] Lat 75.1953 Lon 40.3594, flying track 16.9487 for 30372.4 [lbs] endlat 77.2403 endlon 47.0699
Request 1, flight 1 at 145.012 [h] Lat 74.6551 Lon 42.0595, flying track 55.0336 for 18333 [lbs] endlat 77.2113 endlon 43.8471
Request 2, flight 2 at 115.807 [h] Lat 75.0035 Lon 38.6941, flying track 13.031 for 24412.3 [lbs] endlat 76.7914 endlon 46.4197
Request 3, flight 3 at 170.799 [h] Lat 75.0853 Lon 46.3734, flying track 164.829 for 35808.2 [lbs] endlat 77.0257 endlon 39.2173
Request 4, flight 4 at 132.057 [h] Lat 76.5724 Lon 37.8838, flying track -6.38411 for 12165.7 [lbs] endlat 75.4808 endlon 47.6405
Request 5, flight 5 at 182.103 [h] Lat 74.7165 Lon 44.4295, flying track 138.081 for 28689.5 [lbs] endlat 77.2201 endlon 41.6411
Request 6, flight 6 at 181.193 [h] Lat 74.7281 Lon 43.2522, flying track 101.214 for 24606.4 [lbs] endlat 77.3177 endlon 42.7388
Request 7, flight 7 at 157.914 [h] Lat 75.5253 Lon 37.8997, flying track 5.31764 for 38287.8 [lbs] endlat 76.4571 endlon 47.9113
Request 8, flight 8 at 177.446 [h] Lat 77.356 Lon 43.8191, flying track -121.133 for 18435.1 [lbs] endlat 74.7902 endlon 42.2692
Request 9, flight 9 at 120.259 [h] Lat 74.8888 Lon 41.7502, flying track 41.6394 for 22743.2 [lbs] endlat 77.3928 endlon 44.5666
Request 10, flight 10 at 169.668 [h] Lat 77.256 Lon 45.0807, flying track -148.882 for 20248 [lbs] endlat 74.8471 endlon 41.0901
Request 11, flight 11 at 135.512 [h] Lat 74.775 Lon 42.1187, flying track 54.2677 for 17466.2 [lbs] endlat 77.3297 endlon 43.9567
Request 12, flight 12 at 122.912 [h] Lat 77.2356 Lon 45.157, flying track -150.195 for 31472.6 [lbs] endlat 74.8449 endlon 40.9835
Request 13, flight 13 at 165.596 [h] Lat 75.2689 Lon 46.882, flying track 169.335 for 6627.52 [lbs] endlat 76.8687 endlon 38.3871
Request 14, flight 14 at 162.368 [h] Lat 75.0752 Lon 46.6956, flying track 165.95 for 17097.2 [lbs] endlat 76.9423 endlon 39.2347
Request 15, flight 15 at 153.727 [h] Lat 77.2554 Lon 45.3775, flying track -152.165 for 22254.6 [lbs] endlat 74.8947 endlon 40.9068
Request 16, flight 16 at 121.605 [h] Lat 74.87 Lon 41.3813, flying track 34.918 for 22767 [lbs] endlat 77.3225 endlon 44.8944
Request 17, flight 17 at 142.548 [h] Lat 75.9077 Lon 37.9262, flying track 1.04179 for 28544.3 [lbs] endlat 76.1024 endlon 48.6311
Request 18, flight 18 at 152.251 [h] Lat 74.6692 Lon 44.0982, flying track 129.531 for 20706.4 [lbs] endlat 77.2116 endlon 42.0001
Request 19, flight 19 at 154.477 [h] Lat 76.1185 Lon 38.4109, flying track -1.47883 for 24493.8 [lbs] endlat 75.8434 endlon 49.0676
Request 20, flight 20 at 170.776 [h] Lat 77.1142 Lon 45.3558, flying track -154.687 for 18637.1 [lbs] endlat 74.8057 endlon 40.4749
Request 21, flight 21 at 158.238 [h] Lat 77.1379 Lon 40.4927, flying track -24.4109 for 27082.4 [lbs] endlat 74.8485 endlon 45.5371
Request 22, flight 22 at 181.215 [h] Lat 74.8812 Lon 42.1142, flying track 51.6315 for 29917.2 [lbs] endlat 77.4288 endlon 44.1312
Request 23, flight 23 at 140.669 [h] Lat 75.9841 Lon 48.2526, flying track 179.826 for 29266.8 [lbs] endlat 76.0166 endlon 37.522
Request 24, flight 24 at 144.325 [h] Lat 74.6809 Lon 44.5907, flying track 140.334 for 19713.7 [lbs] endlat 77.1695 endlon 41.5896
Request 25, flight 25 at 143.705 [h] Lat 76.7263 Lon 46.7921, flying track -169.158 for 19615 [lbs] endlat 75.12 endlon 38.4051
Request 26, flight 26 at 175.688 [h] Lat 74.6881 Lon 41.8156, flying track 47.9248 for 23986.6 [lbs] endlat 77.221 endlon 44.1023
Request 27, flight 27 at 133.669 [h] Lat 75.6641 Lon 47.7687, flying track 175.97 for 24258.5 [lbs] endlat 76.3913 endlon 37.446
Request 28, flight 28 at 155.043 [h] Lat 75.5057 Lon 47.2189, flying track 173.318 for 12803.9 [lbs] endlat 76.6423 endlon 37.5181
Request 29, flight 29 at 128.376 [h] Lat 77.1957 Lon 41.6777, flying track -42.1213 for 29420 [lbs] endlat 74.6912 endlon 44.4474
Request 30, flight 30 at 172.75 [h] Lat 76.8855 Lon 38.8616, flying track -12.078 for 20615.1 [lbs] endlat 75.1637 endlon 46.9083
Request 31, flight 31 at 142.987 [h] Lat 77.2921 Lon 43.3797, flying track -106.375 for 24825.2 [lbs] endlat 74.706 endlon 42.6198
Request 32, flight 32 at 157.531 [h] Lat 74.4555 Lon 41.8708, flying track 53.8291 for 14209.7 [lbs] endlat 77.0073 endlon 43.7365
Request 33, flight 33 at 136.844 [h] Lat 76.9632 Lon 39.0374, flying track -13.6625 for 32706.7 [lbs] endlat 75.1204 endlon 46.6186
Request 34, flight 34 at 132.461 [h] Lat 77.1127 Lon 43.2051, flying track -100.443 for 19546.8 [lbs] endlat 74.5228 endlon 42.7277
Request 35, flight 35 at 178.845 [h] Lat 77.269 Lon 41.3284, flying track -37.204 for 22145.9 [lbs] endlat 74.7975 endlon 44.5841
Request 36, flight 36 at 164.907 [h] Lat 77.1978 Lon 45.4507, flying track -153.953 for 18373.1 [lbs] endlat 74.8715 endlon 40.6911
Request 37, flight 37 at 144.476 [h] Lat 75.2572 Lon 39.4927, flying track 11.9583 for 6014.05 [lbs] endlat 76.9754 endlon 47.6052
Request 38, flight 38 at 142.649 [h] Lat 77.4575 Lon 44.7475, flying track -140.17 for 20023.7 [lbs] endlat 74.964 endlon 41.7579
Request 39, flight 39 at 126.333 [h] Lat 74.6246 Lon 42.0966, flying track 56.7022 for 20963.5 [lbs] endlat 77.1849 endlon 43.7783
Request 40, flight 40 at 166.543 [h] Lat 76.9953 Lon 38.2638, flying track -11.868 for 27940.8 [lbs] endlat 75.2831 endlon 46.4114
Request 41, flight 41 at 118.998 [h] Lat 74.63 Lon 41.9327, flying track 52.0791 for 6863.52 [lbs] endlat 77.1775 endlon 43.9173
Request 42, flight 42 at 140.088 [h] Lat 74.8393 Lon 46.3234, flying track 160.748 for 28580.1 [lbs] endlat 76.9681 endlon 40.2282
Request 43, flight 43 at 149.951 [h] Lat 76.3874 Lon 36.6577, flying track -3.49565 for 24975.9 [lbs] endlat 75.7489 endlon 47.1102
Request 44, flight 44 at 154.61 [h] Lat 77.1939 Lon 44.4211, flying track -139.965 for 2537.38 [lbs] endlat 74.7025 endlon 41.4556
Request 45, flight 45 at 166.513 [h] Lat 74.5247 Lon 42.1464, flying track 59.9483 for 26751.1 [lbs] endlat 77.0917 endlon 43.6316
Request 46, flight 46 at 139.776 [h] Lat 76.0939 Lon 37.549, flying track -0.98693 for 20459.6 [lbs] endlat 75.9095 endlon 48.2545
Request 47, flight 47 at 169.418 [h] Lat 74.8868 Lon 41.9405, flying track 46.4153 for 12943.9 [lbs] endlat 77.4151 endlon 44.3469
Request 48, flight 48 at 122.711 [h] Lat 75.5531 Lon 49.0164, flying track 175.752 for 29933 [lbs] endlat 76.3119 endlon 38.8011
Request 49, flight 49 at 119.771 [h] Lat 75.1876 Lon 46.5725, flying track 167.189 for 22532.4 [lbs] endlat 76.9711 endlon 38.7296
Request 50, flight 50 at 154.538 [h] Lat 77.279 Lon 43.9887, flying track -127.706 for 25857.5 [lbs] endlat 74.7302 endlon 42.0184
Request 51, flight 51 at 179.626 [h] Lat 77.2554 Lon 44.4273, flying track -138.667 for 16450.7 [lbs] endlat 74.7549 endlon 41.5844
Request 52, flight 52 at 178.34 [h] Lat 74.8919 Lon 39.6419, flying track 18.2614 for 22218.5 [lbs] endlat 76.9819 endlon 45.9756
Request 53, flight 53 at 130.37 [h] Lat 77.2161 Lon 46.9074, flying track -162.711 for 32173.4 [lbs] endlat 75.1567 endlon 40.2904
Request 54, flight 54 at 143.446 [h] Lat 76.5363 Lon 38.0183, flying track -6.14501 for 24060.8 [lbs] endlat 75.4801 endlon 47.8289
Request 55, flight 55 at 125.808 [h] Lat 77.0711 Lon 40.4921, flying track -23.126 for 16035.9 [lbs] endlat 74.8155 endlon 45.7734
Request 56, flight 56 at 182.965 [h] Lat 75.4674 Lon 46.8459, flying track 172.115 for 25740.5 [lbs] endlat 76.7654 endlon 37.4733
Request 57, flight 57 at 156.243 [h] Lat 77.3652 Lon 43.4612, flying track -108.668 for 23084.4 [lbs] endlat 74.7811 endlon 42.5882
Request 58, flight 58 at 123.013 [h] Lat 77.2363 Lon 43.7618, flying track -121.64 for 34551.8 [lbs] endlat 74.672 endlon 42.1818
Request 59, flight 59 at 147.42 [h] Lat 76.28 Lon 48.2765, flying track -176.963 for 11995.9 [lbs] endlat 75.7237 endlon 37.7925
Request 60, flight 60 at 118.933 [h] Lat 77.2727 Lon 43.7623, flying track -120.92 for 21568.3 [lbs] endlat 74.7067 endlon 42.2254
Request 61, flight 61 at 146.276 [h] Lat 74.788 Lon 41.1782, flying track 33.6353 for 22324.4 [lbs] endlat 77.2257 endlon 44.8423
Request 62, flight 62 at 123.302 [h] Lat 77.575 Lon 42.2516, flying track -64.5832 for 15921.8 [lbs] endlat 74.9986 endlon 43.4759
Request 63, flight 63 at 169.924 [h] Lat 74.9019 Lon 45.5926, flying track 157.045 for 29974.8 [lbs] endlat 77.1562 endlon 40.2702
Request 64, flight 64 at 135.304 [h] Lat 77.1792 Lon 42.3411, flying track -60.8022 for 11767 [lbs] endlat 74.6101 endlon 43.7767
Request 65, flight 65 at 159.482 [h] Lat 74.7699 Lon 44.4082, flying track 138.861 for 23983.1 [lbs] endlat 77.2694 endlon 41.5469
Request 66, flight 66 at 128.554 [h] Lat 74.8623 Lon 39.8404, flying track 19.8028 for 30512 [lbs] endlat 77.0136 endlon 45.8149
Request 67, flight 67 at 178.808 [h] Lat 77.4688 Lon 44.0499, flying track -125.558 for 25441.9 [lbs] endlat 74.9128 endlon 42.2229
Request 68, flight 68 at 149.196 [h] Lat 74.9187 Lon 39.5047, flying track 17.1897 for 25672.3 [lbs] endlat 76.9601 endlon 46.1034
Request 69, flight 69 at 120.387 [h] Lat 74.9377 Lon 42.6153, flying track 70.0958 for 29499.7 [lbs] endlat 77.5207 endlon 43.5506
Request 70, flight 70 at 119.505 [h] Lat 74.7323 Lon 42.0094, flying track 51.9934 for 16858.9 [lbs] endlat 77.2802 endlon 44.0004
Request 71, flight 71 at 157.572 [h] Lat 77.2857 Lon 41.1752, flying track -35.1678 for 25740.6 [lbs] endlat 74.8316 endlon 44.6583
