Tankerbaseposition Lat 76 Lon 43
Request 0, flight 0 at 119.012 [h] Lat 74.655 Lon 44.3635, flying track 135.393 for 24378.2 [lbs] endlat 77.1727 endlon 41.8111
Request 1, flight 1 at 157.235 [h] Lat 75.2388 Lon 45.0334, flying track 159.478 for 16550.5 [lbs] endlat 77.4336 endlon 39.1703
Request 2, flight 2 at 121.892 [h] Lat 75.3606 Lon 48.1313, flying track 172.897 for 9032.27 [lbs] endlat 76.5466 endlon 38.6141
Request 3, flight 3 at 170.776 [h] Lat 74.9088 Lon 44.7873, flying track 148.595 for 11254.4 [lbs] endlat 77.3229 endlon 40.8331
Request 4, flight 4 at 145.023 [h] Lat 75.9979 Lon 47.9239, flying track 179.976 for 20834.3 [lbs] endlat 76.0024 endlon 37.1925
Request 5, flight 5 at 171.114 [h] Lat 77.403 Lon 44.1484, flying track -129.3 for 20081.9 [lbs] endlat 74.8586 endlon 42.0658
Request 6, flight 6 at 141.391 [h] Lat 75.5405 Lon 47.8746, flying track 174.615 for 20317.5 [lbs] endlat 76.4839 endlon 37.8666
Request 7, flight 7 at 171.525 [h] Lat 77.1606 Lon 45.0949, flying track -151.013 for 25508.6 [lbs] endlat 74.784 endlon 40.8051
Request 8, flight 8 at 128.708 [h] Lat 77.3066 Lon 45.375, flying track -151.183 for 24891 [lbs] endlat 74.9288 endlon 41.0528
Request 9, flight 9 at 119.869 [h] Lat 75.5243 Lon 47.6741, flying track 174.188 for 23115.4 [lbs] endlat 76.5329 endlon 37.7642
Request 10, flight 10 at 147.523 [h] Lat 76.4662 Lon 47.2797, flying track -173.783 for 25213.9 [lbs] endlat 75.4041 endlon 37.5301
Request 11, flight 11 at 161.351 [h] Lat 77.1517 Lon 44.8132, flying track -147.577 for 18698.1 [lbs] endlat 74.729 endlon 40.999
Request 12, flight 12 at 132.515 [h] Lat 75.1014 Lon 44.5191, flying track 149.394 for 29832.4 [lbs] endlat 77.5097 endlon 40.4479
Request 13, flight 13 at 147.538 [h] Lat 74.7865 Lon 45.2191, flying track 151.329 for 16623.4 [lbs] endlat 77.1581 endlon 40.8821
Request 14, flight 14 at 113.384 [h] Lat 76.7487 Lon 47.5477, flying track -170.652 for 23972 [lbs] endlat 75.2866 endlon 38.6666
Request 15, flight 15 at 121.726 [h] Lat 74.9426 Lon 45.3837, flying track 156.077 for 28537.6 [lbs] endlat 77.2236 endlon 40.2418
Request 16, flight 16 at 121.191 [h] Lat 76.0168 Lon 47.314, flying track -179.777 for 21374.1 [lbs] endlat 75.9751 endlon 36.5872
Request 17, flight 17 at 164.244 [h] Lat 74.7524 Lon 44.7477, flying track 144.48 for 19929.9 [lbs] endlat 77.2084 endlon 41.3071
Request 18, flight 18 at 119.944 [h] Lat 76.877 Lon 45.4288, flying track -160.147 for 15607.3 [lbs] endlat 74.7302 endlon 39.4832
Request 19, flight 19 at 171.591 [h] Lat 74.7793 Lon 45.164, flying track 150.572 for 21590.2 [lbs] endlat 77.1626 endlon 40.9391
Request 20, flight 20 at 145.165 [h] Lat 75.4921 Lon 47.5698, flying track 173.658 for 22730.6 [lbs] endlat 76.5783 endlon 37.7967
Request 21, flight 21 at 114.528 [h] Lat 77.3168 Lon 43.424, flying track -107.848 for 22975.9 [lbs] endlat 74.732 endlon 42.5917
Request 22, flight 22 at 143.455 [h] Lat 74.8814 Lon 45.1328, flying track 152.324 for 20560 [lbs] endlat 77.2388 endlon 40.6379
