Tankerbaseposition Lat 63.984831 Lon -22.605172 
Request 0, flight 10 at 5.077401 [h] Lat 63.573045 Lon -25.939580, flying track 73.945848 for 26788.141312 [lbs] endlat 64.137635 endlon -20.695254
Request 1, flight 0 at 5.185423 [h] Lat 60.334023 Lon -26.859515, flying track 110.078536 for 26272.634682 [lbs] endlat 59.441796 endlon -22.462430
Request 2, flight 2592 at 5.287956 [h] Lat 63.573045 Lon -25.939580, flying track 73.945848 for 26788.141312 [lbs] endlat 64.137635 endlon -20.695254
Request 3, flight 162 at 5.628931 [h] Lat 60.322110 Lon -26.811309, flying track 109.772603 for 26291.049725 [lbs] endlat 59.441560 endlon -22.405722
Request 4, flight 136 at 5.668479 [h] Lat 60.334023 Lon -26.859515, flying track 110.078536 for 26272.634682 [lbs] endlat 59.441796 endlon -22.462430
Request 5, flight 2774 at 5.683162 [h] Lat 63.480654 Lon -26.022688, flying track 92.780777 for 26830.599938 [lbs] endlat 63.267080 endlon -20.736491
Request 6, flight 6 at 5.820562 [h] Lat 63.429938 Lon -26.248912, flying track 83.488098 for 26749.059710 [lbs] endlat 63.601762 endlon -20.928921
Request 7, flight 126 at 6.440462 [h] Lat 63.478161 Lon -26.441351, flying track 93.762200 for 26681.833536 [lbs] endlat 63.224216 endlon -21.168175
Request 8, flight 158 at 6.802374 [h] Lat 61.957981 Lon -25.361111, flying track 105.426311 for 26945.222796 [lbs] endlat 61.240334 endlon -20.591960
Request 9, flight 410 at 7.821715 [h] Lat 63.508626 Lon -25.409684, flying track 92.503995 for 27051.112484 [lbs] endlat 63.306338 endlon -20.115094
Request 10, flight 356 at 7.929731 [h] Lat 61.339173 Lon -27.216448, flying track 111.271167 for 30431.214184 [lbs] endlat 60.398958 endlon -22.726117
Request 11, flight 362 at 7.999897 [h] Lat 63.479718 Lon -26.021317, flying track 92.783524 for 26830.990585 [lbs] endlat 63.266034 endlon -20.735325
Request 12, flight 424 at 8.051054 [h] Lat 63.962924 Lon -26.424204, flying track 74.988795 for 26742.349198 [lbs] endlat 64.483262 endlon -21.086567
Request 13, flight 378 at 8.554781 [h] Lat 62.747129 Lon -25.329154, flying track 91.961511 for 26823.973707 [lbs] endlat 62.570372 endlon -20.164308
Request 14, flight 224 at 8.637724 [h] Lat 63.750592 Lon -26.308728, flying track 92.001252 for 30801.251065 [lbs] endlat 63.567999 endlon -20.963633
Request 15, flight 440 at 8.805910 [h] Lat 62.078538 Lon -24.996782, flying track 98.083874 for 29261.677117 [lbs] endlat 61.653550 endlon -20.032898
Request 16, flight 530 at 9.083253 [h] Lat 63.079639 Lon -24.855356, flying track 99.486844 for 27212.582983 [lbs] endlat 62.594103 endlon -19.754189
Request 17, flight 450 at 9.654390 [h] Lat 63.750592 Lon -26.308728, flying track 93.754383 for 30801.251065 [lbs] endlat 63.495812 endlon -20.985363
