Tankerbaseposition Lat 52.699389 Lon -8.921931
Request 0, flight 368 at 5.162098 [h] Lat 52.070719 Lon -8.031417, flying track -68.880265 for 12297.020604 [lbs] endlat 52.873747 endlon -11.709931
Request 1, flight 2738 at 5.616798 [h] Lat 53.032928 Lon -11.784350, flying track 115.091562 for 29981.538951 [lbs] endlat 51.969030 endlon -8.285307
Request 2, flight 2740 at 5.782045 [h] Lat 53.304671 Lon -11.513877, flying track 97.276020 for 30052.326957 [lbs] endlat 52.937977 endlon -7.595826
Request 3, flight 2680 at 5.840970 [h] Lat 51.704944 Lon -14.143644, flying track 99.535710 for 31330.805903 [lbs] endlat 51.249538 endlon -10.392921
Request 4, flight 2730 at 5.858638 [h] Lat 53.482867 Lon -13.719660, flying track 92.774175 for 31335.037725 [lbs] endlat 53.301149 endlon -9.740987
Request 5, flight 2766 at 5.888014 [h] Lat 51.523969 Lon -14.169311, flying track 114.180549 for 31341.127626 [lbs] endlat 50.496238 endlon -10.755525
Request 6, flight 34 at 5.935830 [h] Lat 52.999634 Lon -11.450721, flying track 98.225691 for 30290.596540 [lbs] endlat 52.594811 endlon -7.572165
Request 7, flight 16 at 6.103418 [h] Lat 53.207158 Lon -11.454497, flying track 98.965181 for 30100.631656 [lbs] endlat 52.771734 endlon -7.567807
Request 8, flight 92 at 6.205953 [h] Lat 52.494625 Lon -13.960503, flying track 110.609505 for 31325.840839 [lbs] endlat 51.599817 endlon -10.373443
Request 9, flight 74 at 6.216429 [h] Lat 53.062222 Lon -11.646161, flying track 113.965417 for 30040.681836 [lbs] endlat 52.039923 endlon -8.109972
Request 10, flight 26 at 6.316137 [h] Lat 53.277272 Lon -14.091939, flying track 96.370517 for 31338.270196 [lbs] endlat 52.947757 endlon -10.165582
Request 11, flight 52 at 6.405704 [h] Lat 52.922415 Lon -13.848115, flying track 103.047993 for 31332.498407 [lbs] endlat 52.322804 endlon -10.053959
Request 12, flight 122 at 6.417668 [h] Lat 52.981489 Lon -11.772655, flying track 113.147765 for 29997.879455 [lbs] endlat 51.989826 endlon -8.218350
Request 13, flight 352 at 6.495679 [h] Lat 53.312215 Lon -11.300357, flying track 106.804350 for 21170.520791 [lbs] endlat 52.563071 endlon -7.551654
Request 14, flight 78 at 6.728934 [h] Lat 53.477355 Lon -13.723986, flying track 94.813453 for 31333.514643 [lbs] endlat 53.211419 endlon -9.763001
Request 15, flight 250 at 7.062251 [h] Lat 52.932304 Lon -11.512473, flying track 105.016388 for 30269.789928 [lbs] endlat 52.254337 endlon -7.756591
Request 16, flight 164 at 7.129304 [h] Lat 52.872534 Lon -13.933007, flying track 102.515297 for 31329.187882 [lbs] endlat 52.294362 endlon -10.133272
Request 17, flight 200 at 7.382808 [h] Lat 52.613908 Lon -13.907230, flying track 109.306197 for 31338.302532 [lbs] endlat 51.768894 endlon -10.276872
Request 18, flight 496 at 7.414643 [h] Lat 52.928542 Lon -11.597186, flying track 108.457300 for 21739.864044 [lbs] endlat 52.115748 endlon -7.920077
Request 19, flight 2752 at 7.512650 [h] Lat 54.367932 Lon -13.536778, flying track -83.662892 for 20755.582980 [lbs] endlat 54.562612 endlon -17.617089
Request 20, flight 248 at 7.559564 [h] Lat 52.494625 Lon -13.960503, flying track 110.609505 for 31325.840839 [lbs] endlat 51.599817 endlon -10.373443
Request 21, flight 602 at 7.714411 [h] Lat 52.607270 Lon -7.552327, flying track -75.865012 for 9237.875064 [lbs] endlat 53.128031 endlon -11.399170
Request 22, flight 626 at 8.378629 [h] Lat 52.282382 Lon -7.713631, flying track -77.568047 for 10447.540066 [lbs] endlat 52.734159 endlon -11.552561
Request 23, flight 426 at 8.657498 [h] Lat 54.160638 Lon -13.587720, flying track 87.702153 for 31331.616608 [lbs] endlat 54.187851 endlon -9.522802
Request 24, flight 428 at 8.681363 [h] Lat 51.800057 Lon -14.460416, flying track 99.359638 for 31329.861790 [lbs] endlat 51.351614 endlon -10.699429
Request 25, flight 194 at 8.768136 [h] Lat 52.690807 Lon -11.729694, flying track 102.941136 for 35299.034124 [lbs] endlat 52.095953 endlon -7.953214
Request 26, flight 2748 at 8.862839 [h] Lat 54.328734 Lon -10.520671, flying track 90.093667 for 22386.162688 [lbs] endlat 54.256098 endlon -6.445733
Request 27, flight 442 at 8.890031 [h] Lat 54.073695 Lon -13.607918, flying track 87.719090 for 31330.190550 [lbs] endlat 54.100422 endlon -9.551520
Request 28, flight 448 at 9.143308 [h] Lat 53.411606 Lon -13.745626, flying track 96.179712 for 31329.856743 [lbs] endlat 53.089614 endlon -9.804907
Request 29, flight 516 at 9.219020 [h] Lat 53.032928 Lon -11.784350, flying track 115.091562 for 29981.538951 [lbs] endlat 51.969030 endlon -8.285307
Request 30, flight 354 at 9.421565 [h] Lat 53.335310 Lon -10.699389, flying track 89.037153 for 20776.994488 [lbs] endlat 53.309034 endlon -6.715904
Request 31, flight 534 at 9.531942 [h] Lat 54.160638 Lon -13.587720, flying track 87.642917 for 31331.616608 [lbs] endlat 54.190315 endlon -9.522732
Request 32, flight 542 at 9.622692 [h] Lat 53.853387 Lon -11.627080, flying track 89.790405 for 28198.112032 [lbs] endlat 53.794536 endlon -7.597112
Request 33, flight 532 at 9.696803 [h] Lat 51.704944 Lon -14.143644, flying track 99.535710 for 31330.805903 [lbs] endlat 51.249538 endlon -10.392921
Request 34, flight 420 at 9.771565 [h] Lat 53.335310 Lon -10.699389, flying track 89.086305 for 20776.994488 [lbs] endlat 53.306990 endlon -6.716038
Request 35, flight 872 at 10.114420 [h] Lat 52.129001 Lon -7.908744, flying track -71.875467 for 5191.831286 [lbs] endlat 52.812517 endlon -11.651324
Request 36, flight 240 at 10.164261 [h] Lat 53.341675 Lon -10.716977, flying track 88.604764 for 20768.595385 [lbs] endlat 53.333366 endlon -6.731846
Request 37, flight 694 at 10.223113 [h] Lat 52.275962 Lon -7.747067, flying track -60.651578 for 12267.029572 [lbs] endlat 53.394874 endlon -11.225876
Request 38, flight 584 at 10.298632 [h] Lat 53.022069 Lon -11.443993, flying track 99.082955 for 29861.605731 [lbs] endlat 52.582262 endlon -7.575372
Request 39, flight 912 at 10.599057 [h] Lat 52.652613 Lon -7.557527, flying track -61.018322 for 5198.489823 [lbs] endlat 53.757080 endlon -11.078809
Request 40, flight 772 at 10.632170 [h] Lat 51.749940 Lon -8.329930, flying track -78.213432 for 12315.101550 [lbs] endlat 52.176420 endlon -12.129782
Request 41, flight 268 at 10.650776 [h] Lat 54.242398 Lon -10.477927, flying track 90.084174 for 22425.888690 [lbs] endlat 54.170374 endlon -6.411432
Request 42, flight 650 at 10.885450 [h] Lat 53.720201 Lon -10.970887, flying track 96.813334 for 21206.304158 [lbs] endlat 53.371499 endlon -7.009153
Request 43, flight 764 at 10.968226 [h] Lat 52.051531 Lon -14.048788, flying track -81.440243 for 14823.469116 [lbs] endlat 52.344084 endlon -17.901860
Request 44, flight 858 at 11.243540 [h] Lat 52.116510 Lon -7.922028, flying track -66.679161 for 12286.985231 [lbs] endlat 53.005869 endlon -11.554222
Request 45, flight 760 at 11.252723 [h] Lat 52.157616 Lon -14.374782, flying track -81.450957 for 15009.127603 [lbs] endlat 52.449479 endlon -18.237167
Request 46, flight 1086 at 11.349057 [h] Lat 52.652613 Lon -7.557527, flying track -61.018322 for 5198.489823 [lbs] endlat 53.757080 endlon -11.078809
Request 47, flight 564 at 11.379068 [h] Lat 53.046613 Lon -7.652934, flying track -69.846167 for 17050.440732 [lbs] endlat 53.809144 endlon -11.436947
Request 48, flight 862 at 11.450398 [h] Lat 53.218605 Lon -7.820860, flying track -68.538324 for 11616.857157 [lbs] endlat 54.032556 endlon -11.592242
Request 49, flight 680 at 11.456555 [h] Lat 53.163807 Lon -11.465116, flying track 115.474511 for 21138.343619 [lbs] endlat 52.085622 endlon -7.968020
Request 50, flight 884 at 11.506973 [h] Lat 52.118650 Lon -7.920861, flying track -68.264177 for 12269.822851 [lbs] endlat 52.945884 endlon -11.589956
Request 51, flight 838 at 11.869014 [h] Lat 52.042961 Lon -14.048680, flying track -81.430626 for 14827.710189 [lbs] endlat 52.335932 endlon -17.900944
Request 52, flight 946 at 11.873639 [h] Lat 52.118650 Lon -7.920861, flying track -66.932722 for 12269.822851 [lbs] endlat 52.998109 endlon -11.559308
Request 53, flight 1030 at 12.028764 [h] Lat 52.070719 Lon -8.031417, flying track -68.880265 for 12297.020604 [lbs] endlat 52.873747 endlon -11.709931
Request 54, flight 880 at 12.036055 [h] Lat 52.157588 Lon -14.374777, flying track -81.451226 for 15009.118580 [lbs] endlat 52.449440 endlon -18.237161
Request 55, flight 1046 at 12.056973 [h] Lat 52.118650 Lon -7.920861, flying track -68.898881 for 12269.822851 [lbs] endlat 52.920837 endlon -11.603833
Request 56, flight 986 at 12.208729 [h] Lat 51.811386 Lon -9.671945, flying track -78.011858 for 12899.390646 [lbs] endlat 52.246014 endlon -13.474925
Request 57, flight 1076 at 12.623639 [h] Lat 52.118650 Lon -7.920861, flying track -66.932722 for 12269.822851 [lbs] endlat 52.998109 endlon -11.559308
Request 58, flight 758 at 12.704676 [h] Lat 52.529897 Lon -7.569175, flying track -69.138384 for 19864.798051 [lbs] endlat 53.321693 endlon -11.292592
Request 59, flight 1298 at 12.855484 [h] Lat 52.711096 Lon -9.094314, flying track -73.104972 for 8843.522516 [lbs] endlat 53.343748 endlon -12.909104
Request 60, flight 1128 at 12.927459 [h] Lat 52.048779 Lon -8.033534, flying track -69.336111 for 12290.097402 [lbs] endlat 52.833813 endlon -11.719865
Request 61, flight 842 at 12.929673 [h] Lat 52.027894 Lon -14.046346, flying track -81.411761 for 22009.599024 [lbs] endlat 52.321681 endlon -17.897180
Request 62, flight 1234 at 12.931188 [h] Lat 52.369826 Lon -7.651984, flying track -75.651976 for 10444.929841 [lbs] endlat 52.899836 endlon -11.474941
Request 63, flight 936 at 13.046262 [h] Lat 52.954117 Lon -7.469450, flying track -67.686856 for 19881.224944 [lbs] endlat 53.802193 endlon -11.197735
Request 64, flight 706 at 13.053994 [h] Lat 52.019408 Lon -6.639339, flying track -68.884316 for 26378.534071 [lbs] endlat 52.822389 endlon -10.313609
Request 65, flight 590 at 13.186269 [h] Lat 53.805783 Lon -7.052614, flying track -69.008220 for 18390.017391 [lbs] endlat 54.599785 endlon -10.888528
Request 66, flight 784 at 13.209632 [h] Lat 53.475847 Lon -13.729318, flying track -82.805571 for 22829.629509 [lbs] endlat 53.708377 endlon -17.719281
Request 67, flight 588 at 13.252955 [h] Lat 53.587826 Lon -7.144803, flying track -70.210202 for 18089.138830 [lbs] endlat 54.334598 endlon -10.985847
Request 68, flight 1142 at 13.256288 [h] Lat 53.655162 Lon -13.678655, flying track -82.969538 for 15657.598161 [lbs] endlat 53.880441 endlon -17.686444
Request 69, flight 734 at 13.306784 [h] Lat 52.448482 Lon -6.329964, flying track -66.465013 for 27522.585606 [lbs] endlat 53.345463 endlon -9.985061
Request 70, flight 960 at 13.366045 [h] Lat 52.385981 Lon -7.621892, flying track -69.386651 for 19163.567117 [lbs] endlat 53.168261 endlon -11.338098
Request 71, flight 1424 at 13.381087 [h] Lat 52.129001 Lon -7.908744, flying track -71.875467 for 5191.831286 [lbs] endlat 52.812517 endlon -11.651324
Request 72, flight 1104 at 13.392511 [h] Lat 51.852335 Lon -8.378851, flying track -78.455078 for 12370.011178 [lbs] endlat 52.268639 endlon -12.189919
Request 73, flight 994 at 13.475157 [h] Lat 52.136543 Lon -14.349473, flying track -81.410173 for 22170.498325 [lbs] endlat 52.430144 endlon -18.209750
Request 74, flight 580 at 13.563206 [h] Lat 54.557069 Lon -13.498447, flying track -83.846742 for 20802.262369 [lbs] endlat 54.743622 endlon -17.598406
