Tankerbaseposition Lat 38.543567 Lon 68.824814 
Request 0, flight 576 at 11.833160 [h] Lat 40.240685 Lon 67.442370, flying track -56.122514 for 29515.888919 [lbs] endlat 41.543241 endlon 64.801411
Request 1, flight 668 at 11.965321 [h] Lat 37.229660 Lon 70.602627, flying track -68.521045 for 26538.269295 [lbs] endlat 38.072142 endlon 67.787585
Request 2, flight 868 at 15.079754 [h] Lat 39.433859 Lon 66.653824, flying track 125.656500 for 31338.306127 [lbs] endlat 38.013932 endlon 69.109957
Request 3, flight 1046 at 15.442806 [h] Lat 34.374774 Lon 69.090177, flying track 127.655767 for 27076.431331 [lbs] endlat 32.892148 endlon 71.336134
Request 4, flight 1148 at 15.544559 [h] Lat 39.096649 Lon 68.029295, flying track 122.192105 for 20794.155039 [lbs] endlat 37.794670 endlon 70.579884
Request 5, flight 1074 at 16.837622 [h] Lat 38.678342 Lon 68.923391, flying track 99.723736 for 11572.273160 [lbs] endlat 38.236337 endlon 71.912124
Request 6, flight 1186 at 17.913921 [h] Lat 37.356292 Lon 67.775956, flying track 128.428062 for 31343.181286 [lbs] endlat 35.847113 endlon 70.077836
Request 7, flight 1264 at 18.128018 [h] Lat 39.611569 Lon 66.138226, flying track 120.598841 for 31328.166731 [lbs] endlat 38.364930 endlon 68.752736
Request 8, flight 1254 at 18.395981 [h] Lat 37.655321 Lon 66.921419, flying track 119.383564 for 31335.740465 [lbs] endlat 36.453490 endlon 69.501693
Request 9, flight 1350 at 19.113224 [h] Lat 40.272457 Lon 67.394334, flying track 122.690880 for 31339.106959 [lbs] endlat 38.952320 endlon 69.971610
Request 10, flight 1520 at 20.196517 [h] Lat 37.573207 Lon 71.287614, flying track -42.188201 for 31338.873491 [lbs] endlat 39.326992 endlon 69.220710
Request 11, flight 1846 at 21.918658 [h] Lat 37.382595 Lon 69.800481, flying track -70.569328 for 27033.613294 [lbs] endlat 38.143940 endlon 66.944808
Request 12, flight 1934 at 22.060657 [h] Lat 38.227629 Lon 67.697678, flying track 120.875734 for 21996.492874 [lbs] endlat 36.972344 endlon 70.256383
Request 13, flight 1898 at 22.143650 [h] Lat 39.789729 Lon 67.614116, flying track 142.130173 for 24710.326258 [lbs] endlat 37.887248 endlon 69.466365
Request 14, flight 1718 at 22.178473 [h] Lat 41.605232 Lon 67.180507, flying track 123.779606 for 31330.820123 [lbs] endlat 40.246797 endlon 69.773740
Request 15, flight 1626 at 22.231186 [h] Lat 38.124103 Lon 68.456770, flying track -56.989864 for 39436.252802 [lbs] endlat 39.398584 endlon 65.872844
Request 16, flight 1636 at 22.314520 [h] Lat 38.124103 Lon 68.456770, flying track -56.989864 for 39436.252802 [lbs] endlat 39.398584 endlon 65.872844
Request 17, flight 1820 at 22.321416 [h] Lat 39.595383 Lon 66.143864, flying track -59.572742 for 29930.954030 [lbs] endlat 40.774737 endlon 63.432762
Request 18, flight 1890 at 22.337492 [h] Lat 37.196382 Lon 70.516663, flying track -69.793943 for 26569.693375 [lbs] endlat 37.988733 endlon 67.680902
Request 19, flight 1866 at 22.413553 [h] Lat 37.953063 Lon 69.599348, flying track -57.597110 for 27386.195018 [lbs] endlat 39.206066 endlon 67.004883
Request 20, flight 1834 at 22.730447 [h] Lat 34.425255 Lon 69.665196, flying track -66.236125 for 34561.589058 [lbs] endlat 35.360383 endlon 66.992316
Request 21, flight 1856 at 22.733160 [h] Lat 40.240685 Lon 67.442370, flying track -56.122514 for 29515.888919 [lbs] endlat 41.543241 endlon 64.801411
Request 22, flight 1962 at 23.013471 [h] Lat 38.841295 Lon 67.797590, flying track 121.653611 for 28151.449057 [lbs] endlat 37.558252 endlon 70.355030
Request 23, flight 1804 at 23.233121 [h] Lat 34.502623 Lon 70.120757, flying track -66.322595 for 36535.129687 [lbs] endlat 35.434312 endlon 67.443658
Request 24, flight 1998 at 23.483160 [h] Lat 40.240685 Lon 67.442370, flying track -56.122514 for 29515.888919 [lbs] endlat 41.543241 endlon 64.801411
Request 25, flight 1968 at 23.553533 [h] Lat 38.886998 Lon 65.282997, flying track -61.798255 for 30117.432213 [lbs] endlat 39.985029 endlon 62.544237
Request 26, flight 1958 at 23.604749 [h] Lat 39.595383 Lon 66.143864, flying track -59.572742 for 29930.954030 [lbs] endlat 40.774737 endlon 63.432762
Request 27, flight 2062 at 23.645041 [h] Lat 37.127108 Lon 69.497905, flying track -74.513054 for 27089.220928 [lbs] endlat 37.730439 endlon 66.595949
Request 28, flight 1894 at 24.201203 [h] Lat 38.067087 Lon 69.944204, flying track -45.988000 for 38621.333773 [lbs] endlat 39.707508 endlon 67.718519
